chr	start	end	A	C	E
13	65000001	65500000	2.0	2.0	2.0
13	65500001	66000000	2.0	2.0	2.0
13	66000001	66500000	2.0	2.0	2.0
13	66500001	67000000	2.0	2.0	2.0
13	67000001	67500000	2.0	2.0	2.0
13	67500001	68000000	2.0	2.0	2.0
13	68000001	68500000	2.0	2.0	2.0
13	68500001	69000000	2.0	2.0	2.0
13	69000001	69500000	2.0	2.0	2.0
13	69500001	70000000	2.0	2.0	2.0
13	70000001	70500000	2.0	2.0	2.0
13	70500001	71000000	2.0	2.0	2.0
13	71000001	71500000	2.0	2.0	2.0
13	71500001	72000000	2.0	2.0	2.0
13	72000001	72500000	2.0	2.0	2.0
13	72500001	73000000	2.0	2.0	2.0
13	73000001	73500000	2.0	2.0	2.0
13	73500001	74000000	2.0	2.0	2.0
13	74000001	74500000	2.0	2.0	2.0
13	74500001	75000000	2.0	2.0	2.0
13	75500001	76000000	2.0	2.0	2.0
13	76000001	76500000	2.0	2.0	2.0
13	76500001	77000000	2.0	2.0	2.0
13	77500001	78000000	2.0	2.0	2.0
13	78000001	78500000	2.0	2.0	2.0
13	78500001	79000000	2.0	2.0	2.0
13	79000001	79500000	2.0	2.0	2.0
13	79500001	80000000	2.0	2.0	2.0
13	80000001	80500000	2.0	2.0	2.0
13	80500001	81000000	2.0	2.0	2.0
13	81000001	81500000	2.0	2.0	2.0
13	81500001	82000000	2.0	2.0	2.0
13	82000001	82500000	2.0	2.0	2.0
13	83000001	83500000	2.0	2.0	2.0
13	83500001	84000000	2.0	2.0	2.0
13	84000001	84500000	2.0	2.0	2.0
13	84500001	85000000	2.0	2.0	2.0
13	85000001	85500000	2.0	7.0	6.0
13	85500001	86000000	2.0	9.0	8.0
13	86000001	86500000	2.0	10.0	10.0
13	87000001	87500000	2.0	10.0	10.0
13	87500001	88000000	2.0	10.0	10.0
13	88000001	88500000	2.0	10.0	10.0
13	88500001	89000000	2.0	10.0	10.0
13	89000001	89500000	2.0	10.0	10.0
13	89500001	90000000	2.0	10.0	10.0
13	90000001	90500000	2.0	6.0	6.0
13	90500001	91000000	2.0	6.0	6.0
13	91000001	91500000	2.0	6.0	6.0
13	91500001	92000000	2.0	6.0	6.0
13	92000001	92500000	2.0	6.0	6.0
13	92500001	93000000	2.0	6.0	6.0
13	93500001	94000000	2.0	6.0	6.0
13	94000001	94500000	2.0	6.0	6.0
13	94500001	95000000	2.0	6.0	6.0
13	95000001	95500000	2.0	6.0	6.0
13	95500001	96000000	2.0	6.0	6.0
13	96000001	96500000	2.0	6.0	6.0
13	96500001	97000000	2.0	2.0	2.0
13	97000001	97500000	2.0	2.0	2.0
13	97500001	98000000	2.0	2.0	2.0
13	98500001	99000000	2.0	2.0	2.0
13	99000001	99500000	2.0	2.0	2.0
13	99500001	100000000	2.0	2.0	2.0
13	100000001	100500000	2.0	2.0	2.0
13	100500001	101000000	2.0	2.0	2.0
13	101000001	101500000	2.0	2.0	2.0
13	101500001	102000000	2.0	2.0	2.0
13	102000001	102500000	2.0	2.0	2.0
13	102500001	103000000	2.0	2.0	2.0
13	103000001	103500000	2.0	2.0	2.0
13	103500001	104000000	2.0	2.0	2.0
13	104000001	104500000	2.0	2.0	2.0
13	104500001	105000000	2.0	2.0	2.0
13	105000001	105500000	2.0	2.0	2.0
13	105500001	106000000	2.0	2.0	2.0
13	106000001	106500000	2.0	2.0	2.0
13	106500001	107000000	2.0	2.0	2.0
13	107000001	107500000	2.0	2.0	2.0
13	107500001	108000000	2.0	2.0	2.0
13	108000001	108500000	2.0	2.0	2.0
13	108500001	109000000	2.0	2.0	2.0
13	109500001	110000000	2.0	2.0	2.0
13	110000001	110500000	2.0	2.0	2.0
13	110500001	111000000	2.0	2.0	2.0
13	111000001	111500000	2.0	2.0	2.0
13	111500001	112000000	2.0	2.0	2.0
13	113000001	113500000	2.0	2.0	2.0
13	113500001	114000000	2.0	2.0	2.0
14	21000001	21500000	2.0	3.0	3.0
14	21500001	22000000	2.0	3.0	3.0
14	22000001	22500000	2.0	3.0	3.0
14	22500001	23000000	2.0	3.0	3.0
14	23000001	23500000	2.0	3.0	3.0
14	23500001	24000000	2.0	3.0	3.0
14	25000001	25500000	2.0	3.0	3.0
14	25500001	26000000	2.0	3.0	3.0
14	26000001	26500000	2.0	3.0	3.0
14	26500001	27000000	2.0	3.0	3.0
14	27500001	28000000	2.0	3.0	3.0
14	28000001	28500000	2.0	3.0	3.0
14	29000001	29500000	2.0	3.0	3.0
14	29500001	30000000	2.0	3.0	3.0
14	30000001	30500000	2.0	3.0	3.0
14	31500001	32000000	2.0	3.0	3.0
14	32500001	33000000	2.0	3.0	3.0
14	33000001	33500000	2.0	3.0	3.0
14	33500001	34000000	2.0	3.0	3.0
14	34000001	34500000	2.0	3.0	3.0
14	35000001	35500000	2.0	3.0	3.0
14	35500001	36000000	2.0	3.0	3.0
14	36000001	36500000	2.0	3.0	3.0
14	37000001	37500000	2.0	3.0	3.0
14	37500001	38000000	2.0	3.0	3.0
14	38000001	38500000	2.0	3.0	3.0
14	38500001	39000000	2.0	3.0	3.0
14	39000001	39500000	2.0	3.0	3.0
14	39500001	40000000	2.0	3.0	3.0
14	41000001	41500000	2.0	3.0	3.0
14	41500001	42000000	2.0	3.0	3.0
14	42000001	42500000	2.0	3.0	3.0
14	42500001	43000000	2.0	3.0	3.0
14	43000001	43500000	2.0	3.0	3.0
14	44000001	44500000	2.0	3.0	3.0
14	44500001	45000000	2.0	3.0	3.0
14	46500001	47000000	2.0	3.0	3.0
14	47000001	47500000	2.0	3.0	3.0
14	47500001	48000000	2.0	3.0	3.0
14	48000001	48500000	2.0	3.0	3.0
14	49000001	49500000	2.0	3.0	3.0
14	49500001	50000000	2.0	3.0	3.0
14	50000001	50500000	2.0	3.0	3.0
14	50500001	51000000	2.0	3.0	3.0
14	51000001	51500000	2.0	3.0	3.0
14	51500001	52000000	2.0	3.0	3.0
14	52000001	52500000	2.0	3.0	3.0
14	52500001	53000000	2.0	3.0	3.0
14	53000001	53500000	2.0	3.0	3.0
14	53500001	54000000	2.0	3.0	3.0
14	54000001	54500000	2.0	3.0	3.0
14	54500001	55000000	2.0	3.0	3.0
14	55000001	55500000	2.0	3.0	3.0
14	55500001	56000000	2.0	3.0	3.0
14	56500001	57000000	2.0	3.0	3.0
14	57000001	57500000	2.0	3.0	3.0
14	57500001	58000000	2.0	4.0	3.0
14	58000001	58500000	2.0	4.0	3.0
14	58500001	59000000	2.0	4.0	3.0
14	59000001	59500000	2.0	4.0	3.0
14	59500001	60000000	2.0	4.0	3.0
14	60000001	60500000	2.0	4.0	3.0
14	60500001	61000000	2.0	4.0	3.0
14	61000001	61500000	2.0	4.0	3.0
14	62000001	62500000	2.0	4.0	3.0
14	62500001	63000000	2.0	4.0	3.0
14	64000001	64500000	2.0	4.0	3.0
14	64500001	65000000	2.0	4.0	3.0
14	65000001	65500000	2.0	4.0	3.0
14	65500001	66000000	2.0	4.0	3.0
14	66000001	66500000	2.0	4.0	3.0
14	66500001	67000000	2.0	4.0	3.0
14	67000001	67500000	2.0	4.0	3.0
14	67500001	68000000	2.0	4.0	3.0
14	68000001	68500000	2.0	4.0	3.0
14	68500001	69000000	2.0	4.0	3.0
14	69000001	69500000	2.0	4.0	3.0
14	69500001	70000000	2.0	4.0	3.0
14	70000001	70500000	2.0	4.0	3.0
14	70500001	71000000	2.0	4.0	3.0
14	71500001	72000000	2.0	4.0	3.0
14	72500001	73000000	2.0	4.0	3.0
14	73000001	73500000	2.0	4.0	3.0
14	73500001	74000000	2.0	4.0	3.0
14	74000001	74500000	2.0	4.0	3.0
14	74500001	75000000	2.0	4.0	3.0
14	75000001	75500000	2.0	4.0	3.0
14	75500001	76000000	2.0	4.0	3.0
14	76000001	76500000	2.0	4.0	3.0
14	76500001	77000000	2.0	4.0	3.0
14	77000001	77500000	2.0	4.0	3.0
14	77500001	78000000	2.0	4.0	3.0
14	78000001	78500000	2.0	4.0	3.0
14	78500001	79000000	2.0	4.0	3.0
14	79000001	79500000	2.0	4.0	3.0
14	80000001	80500000	2.0	4.0	3.0
14	80500001	81000000	2.0	4.0	3.0
14	81000001	81500000	2.0	4.0	3.0
14	81500001	82000000	2.0	4.0	3.0
14	82000001	82500000	2.0	4.0	3.0
14	82500001	83000000	2.0	4.0	3.0
14	83000001	83500000	2.0	4.0	3.0
14	83500001	84000000	2.0	4.0	3.0
14	84000001	84500000	2.0	4.0	3.0
14	84500001	85000000	2.0	4.0	3.0
14	85000001	85500000	2.0	4.0	3.0
14	85500001	86000000	2.0	4.0	3.0
14	87000001	87500000	2.0	4.0	3.0
14	87500001	88000000	2.0	4.0	3.0
14	88000001	88500000	2.0	4.0	3.0
14	88500001	89000000	2.0	4.0	3.0
14	89000001	89500000	2.0	4.0	3.0
14	89500001	90000000	2.0	4.0	3.0
14	90000001	90500000	2.0	4.0	3.0
14	90500001	91000000	2.0	4.0	3.0
14	91000001	91500000	2.0	4.0	3.0
14	91500001	92000000	2.0	4.0	3.0
14	92000001	92500000	2.0	4.0	3.0
14	92500001	93000000	2.0	4.0	3.0
14	93000001	93500000	2.0	4.0	3.0
14	93500001	94000000	2.0	4.0	3.0
14	94000001	94500000	2.0	4.0	3.0
14	94500001	95000000	2.0	4.0	3.0
14	95000001	95500000	2.0	4.0	3.0
14	95500001	96000000	2.0	4.0	3.0
14	96000001	96500000	2.0	4.0	3.0
14	96500001	97000000	2.0	4.0	3.0
14	97000001	97500000	2.0	4.0	3.0
14	97500001	98000000	2.0	4.0	3.0
14	98000001	98500000	2.0	4.0	3.0
14	98500001	99000000	2.0	4.0	3.0
14	99000001	99500000	2.0	4.0	3.0
14	99500001	100000000	2.0	4.0	3.0
14	100000001	100500000	2.0	4.0	3.0
14	100500001	101000000	2.0	4.0	3.0
14	101000001	101500000	2.0	4.0	3.0
14	101500001	102000000	2.0	4.0	3.0
14	102000001	102500000	2.0	4.0	3.0
14	102500001	103000000	2.0	4.0	3.0
14	103000001	103500000	2.0	4.0	3.0
14	103500001	104000000	2.0	4.0	3.0
14	104000001	104500000	2.0	4.0	3.0
14	104500001	105000000	2.0	4.0	3.0
14	105000001	105500000	2.0	4.0	3.0
15	25000001	25500000	2.0	2.0	2.0
15	25500001	26000000	2.0	2.0	2.0
15	26000001	26500000	2.0	2.0	2.0
15	26500001	27000000	2.0	2.0	2.0
15	27000001	27500000	2.0	2.0	2.0
15	27500001	28000000	2.0	2.0	2.0
15	29500001	30000000	2.0	2.0	2.0
15	31000001	31500000	2.0	2.0	2.0
15	31500001	32000000	2.0	2.0	2.0
15	32000001	32500000	2.0	2.0	2.0
15	33000001	33500000	2.0	2.0	2.0
15	33500001	34000000	2.0	2.0	2.0
15	34000001	34500000	2.0	2.0	2.0
15	35000001	35500000	2.0	2.0	2.0
15	35500001	36000000	2.0	2.0	2.0
15	36000001	36500000	2.0	2.0	2.0
15	36500001	37000000	2.0	2.0	2.0
15	37000001	37500000	2.0	2.0	2.0
15	38000001	38500000	2.0	2.0	2.0
15	38500001	39000000	2.0	2.0	2.0
15	39000001	39500000	2.0	2.0	2.0
15	39500001	40000000	2.0	2.0	2.0
15	40000001	40500000	2.0	2.0	2.0
15	40500001	41000000	2.0	2.0	2.0
15	41000001	41500000	2.0	2.0	2.0
15	41500001	42000000	2.0	2.0	2.0
15	42000001	42500000	2.0	2.0	2.0
15	42500001	43000000	2.0	2.0	2.0
15	43000001	43500000	2.0	2.0	2.0
15	45000001	45500000	2.0	2.0	2.0
15	45500001	46000000	2.0	2.0	2.0
15	46000001	46500000	2.0	2.0	2.0
15	46500001	47000000	2.0	2.0	2.0
15	47500001	48000000	2.0	2.0	2.0
15	48000001	48500000	2.0	2.0	2.0
15	48500001	49000000	2.0	2.0	2.0
15	49000001	49500000	2.0	2.0	2.0
15	50000001	50500000	2.0	2.0	2.0
15	50500001	51000000	2.0	2.0	2.0
15	52000001	52500000	2.0	2.0	2.0
15	52500001	53000000	2.0	2.0	2.0
15	54000001	54500000	2.0	2.0	2.0
15	54500001	55000000	2.0	2.0	2.0
15	55500001	56000000	2.0	2.0	2.0
15	57000001	57500000	2.0	2.0	2.0
15	57500001	58000000	2.0	2.0	2.0
15	58000001	58500000	2.0	2.0	2.0
15	58500001	59000000	2.0	2.0	2.0
15	59000001	59500000	2.0	2.0	2.0
15	59500001	60000000	2.0	2.0	2.0
15	60000001	60500000	2.0	2.0	2.0
15	60500001	61000000	2.0	2.0	2.0
15	61000001	61500000	2.0	2.0	2.0
15	61500001	62000000	2.0	2.0	2.0
15	62000001	62500000	2.0	2.0	2.0
15	62500001	63000000	2.0	2.0	2.0
15	63000001	63500000	2.0	2.0	2.0
15	63500001	64000000	2.0	2.0	2.0
15	64000001	64500000	2.0	2.0	2.0
15	64500001	65000000	2.0	2.0	2.0
15	65000001	65500000	2.0	2.0	2.0
15	65500001	66000000	2.0	2.0	2.0
15	66000001	66500000	2.0	2.0	2.0
15	66500001	67000000	2.0	2.0	2.0
15	67000001	67500000	2.0	2.0	2.0
15	67500001	68000000	2.0	2.0	2.0
15	68000001	68500000	2.0	2.0	2.0
15	68500001	69000000	2.0	2.0	2.0
15	69000001	69500000	2.0	2.0	2.0
15	69500001	70000000	2.0	2.0	2.0
15	70000001	70500000	2.0	2.0	2.0
15	70500001	71000000	2.0	2.0	2.0
15	71500001	72000000	2.0	2.0	2.0
15	72000001	72500000	2.0	2.0	2.0
15	73000001	73500000	2.0	2.0	2.0
15	74000001	74500000	2.0	2.0	2.0
15	74500001	75000000	2.0	2.0	2.0
15	75000001	75500000	2.0	2.0	2.0
15	76000001	76500000	2.0	2.0	2.0
15	76500001	77000000	2.0	2.0	2.0
15	77000001	77500000	2.0	2.0	2.0
15	77500001	78000000	2.0	2.0	2.0
15	78000001	78500000	2.0	2.0	2.0
15	78500001	79000000	2.0	2.0	2.0
15	79000001	79500000	2.0	2.0	2.0
15	80000001	80500000	2.0	2.0	2.0
15	80500001	81000000	2.0	2.0	2.0
15	81000001	81500000	2.0	2.0	2.0
15	86000001	86500000	2.0	2.0	2.0
15	86500001	87000000	2.0	2.0	2.0
15	87000001	87500000	2.0	2.0	2.0
15	87500001	88000000	2.0	2.0	2.0
15	88500001	89000000	2.0	2.0	2.0
15	89500001	90000000	2.0	2.0	2.0
15	90000001	90500000	2.0	2.0	2.0
15	90500001	91000000	2.0	2.0	2.0
15	91000001	91500000	2.0	2.0	2.0
15	91500001	92000000	2.0	2.0	2.0
15	92000001	92500000	2.0	2.0	2.0
15	92500001	93000000	2.0	2.0	2.0
15	93000001	93500000	2.0	2.0	2.0
15	93500001	94000000	2.0	2.0	2.0
15	94000001	94500000	2.0	2.0	2.0
15	94500001	95000000	2.0	2.0	2.0
15	95000001	95500000	2.0	2.0	2.0
15	95500001	96000000	2.0	2.0	2.0
15	96000001	96500000	2.0	2.0	2.0
15	96500001	97000000	2.0	2.0	2.0
15	97000001	97500000	2.0	2.0	2.0
15	98000001	98500000	2.0	2.0	2.0
15	98500001	99000000	2.0	2.0	2.0
15	99000001	99500000	2.0	2.0	2.0
15	99500001	100000000	2.0	2.0	2.0
15	100000001	100500000	2.0	2.0	2.0
15	100500001	101000000	2.0	2.0	2.0
15	101000001	101500000	2.0	2.0	2.0
15	101500001	102000000	2.0	2.0	2.0
16	500001	1000000	2.0	4.0	3.0
16	1000001	1500000	2.0	3.0	3.0
16	1500001	2000000	2.0	1.0	1.0
16	2000001	2500000	2.0	1.0	1.0
16	3000001	3500000	2.0	1.0	1.0
16	3500001	4000000	2.0	1.0	1.0
16	4000001	4500000	2.0	1.0	1.0
16	4500001	5000000	2.0	1.0	1.0
16	5000001	5500000	2.0	1.0	1.0
16	5500001	6000000	2.0	1.0	1.0
16	6000001	6500000	2.0	1.0	1.0
16	6500001	7000000	2.0	1.0	1.0
16	7000001	7500000	2.0	1.0	1.0
16	7500001	8000000	2.0	1.0	1.0
16	8000001	8500000	2.0	1.0	1.0
16	9000001	9500000	2.0	3.0	3.0
16	10000001	10500000	2.0	3.0	3.0
16	10500001	11000000	2.0	3.0	3.0
16	11000001	11500000	2.0	3.0	3.0
16	11500001	12000000	2.0	3.0	3.0
16	12500001	13000000	2.0	3.0	3.0
16	13000001	13500000	2.0	3.0	3.0
16	13500001	14000000	2.0	3.0	3.0
16	14000001	14500000	2.0	3.0	3.0
16	15500001	16000000	2.0	3.0	3.0
16	17000001	17500000	2.0	3.0	3.0
16	17500001	18000000	2.0	3.0	3.0
16	19000001	19500000	2.0	3.0	3.0
16	19500001	20000000	2.0	3.0	3.0
16	20000001	20500000	2.0	3.0	3.0
16	20500001	21000000	2.0	3.0	3.0
16	22000001	22500000	2.0	3.0	3.0
16	23000001	23500000	2.0	3.0	3.0
16	23500001	24000000	2.0	3.0	3.0
16	24000001	24500000	2.0	3.0	3.0
16	24500001	25000000	2.0	3.0	3.0
16	25000001	25500000	2.0	3.0	3.0
16	25500001	26000000	2.0	3.0	3.0
16	26000001	26500000	2.0	3.0	3.0
16	26500001	27000000	2.0	3.0	3.0
16	27000001	27500000	2.0	3.0	3.0
16	27500001	28000000	2.0	3.0	3.0
16	30500001	31000000	2.0	3.0	3.0
16	31000001	31500000	2.0	3.0	3.0
16	46500001	47000000	2.0	3.0	2.0
16	47000001	47500000	2.0	3.0	2.0
16	47500001	48000000	2.0	3.0	2.0
16	48000001	48500000	2.0	3.0	2.0
16	48500001	49000000	2.0	3.0	2.0
16	49000001	49500000	2.0	3.0	2.0
16	49500001	50000000	2.0	3.0	2.0
16	50000001	50500000	2.0	3.0	2.0
16	50500001	51000000	2.0	3.0	2.0
16	51000001	51500000	2.0	3.0	2.0
16	51500001	52000000	2.0	3.0	2.0
16	52000001	52500000	2.0	3.0	2.0
16	52500001	53000000	2.0	3.0	2.0
16	53000001	53500000	2.0	3.0	2.0
16	53500001	54000000	2.0	3.0	2.0
16	54000001	54500000	2.0	3.0	2.0
16	54500001	55000000	2.0	3.0	2.0
16	55000001	55500000	2.0	3.0	2.0
16	55500001	56000000	2.0	3.0	2.0
16	56000001	56500000	2.0	3.0	2.0
16	56500001	57000000	2.0	3.0	2.0
16	57000001	57500000	2.0	3.0	2.0
16	57500001	58000000	2.0	3.0	2.0
16	58000001	58500000	2.0	3.0	2.0
16	58500001	59000000	2.0	3.0	2.0
16	59000001	59500000	2.0	3.0	2.0
16	59500001	60000000	2.0	3.0	2.0
16	60000001	60500000	2.0	3.0	2.0
16	61000001	61500000	2.0	3.0	2.0
16	62000001	62500000	2.0	3.0	2.0
16	62500001	63000000	2.0	3.0	2.0
16	63500001	64000000	2.0	3.0	2.0
16	64000001	64500000	2.0	3.0	2.0
16	64500001	65000000	2.0	3.0	2.0
16	65000001	65500000	2.0	3.0	2.0
16	66000001	66500000	2.0	3.0	2.0
16	66500001	67000000	2.0	3.0	3.0
16	67000001	67500000	2.0	3.0	3.0
16	67500001	68000000	2.0	3.0	3.0
16	68000001	68500000	2.0	3.0	3.0
16	69000001	69500000	2.0	3.0	3.0
16	71500001	72000000	2.0	3.0	3.0
16	72000001	72500000	2.0	3.0	3.0
16	73000001	73500000	2.0	3.0	3.0
16	73500001	74000000	2.0	3.0	3.0
16	74500001	75000000	2.0	3.0	3.0
16	75000001	75500000	2.0	3.0	3.0
16	76000001	76500000	2.0	3.0	3.0
16	76500001	77000000	2.0	3.0	3.0
16	77000001	77500000	2.0	3.0	3.0
16	77500001	78000000	2.0	3.0	3.0
16	78000001	78500000	2.0	3.0	3.0
16	78500001	79000000	2.0	3.0	3.0
16	79000001	79500000	2.0	3.0	3.0
16	79500001	80000000	2.0	3.0	3.0
16	80000001	80500000	2.0	3.0	3.0
16	80500001	81000000	2.0	3.0	3.0
16	81000001	81500000	2.0	3.0	3.0
16	81500001	82000000	2.0	3.0	3.0
16	82500001	83000000	2.0	3.0	3.0
16	83000001	83500000	2.0	3.0	3.0
16	84000001	84500000	2.0	3.0	3.0
16	84500001	85000000	2.0	3.0	3.0
16	85000001	85500000	2.0	3.0	3.0
16	85500001	86000000	2.0	3.0	3.0
16	86500001	87000000	2.0	3.0	3.0
16	87000001	87500000	2.0	3.0	3.0
16	87500001	88000000	2.0	3.0	3.0
16	88500001	89000000	2.0	3.0	3.0
16	89000001	89500000	2.0	3.0	3.0
16	89500001	90000000	2.0	3.0	3.0
17	500001	1000000	2.0	2.0	2.0
17	1500001	2000000	2.0	2.0	2.0
17	2000001	2500000	2.0	2.0	2.0
17	2500001	3000000	2.0	2.0	2.0
17	3500001	4000000	2.0	2.0	2.0
17	4000001	4500000	2.0	2.0	2.0
17	4500001	5000000	2.0	2.0	2.0
17	5000001	5500000	2.0	2.0	2.0
17	5500001	6000000	2.0	2.0	2.0
17	6000001	6500000	2.0	2.0	2.0
17	6500001	7000000	2.0	2.0	2.0
17	7000001	7500000	2.0	2.0	2.0
17	7500001	8000000	2.0	2.0	2.0
17	8000001	8500000	2.0	2.0	2.0
17	8500001	9000000	2.0	2.0	2.0
17	9000001	9500000	2.0	2.0	2.0
17	10000001	10500000	2.0	2.0	2.0
17	10500001	11000000	2.0	2.0	2.0
17	11000001	11500000	2.0	2.0	2.0
17	11500001	12000000	2.0	2.0	2.0
17	12000001	12500000	2.0	2.0	2.0
17	12500001	13000000	2.0	2.0	2.0
17	13000001	13500000	2.0	2.0	2.0
17	13500001	14000000	2.0	2.0	2.0
17	14000001	14500000	2.0	2.0	2.0
17	14500001	15000000	2.0	2.0	2.0
17	15000001	15500000	2.0	2.0	2.0
17	16000001	16500000	2.0	2.0	2.0
17	17000001	17500000	2.0	2.0	2.0
17	17500001	18000000	2.0	2.0	2.0
17	18000001	18500000	2.0	2.0	2.0
17	19500001	20000000	2.0	2.0	2.0
17	21000001	21500000	2.0	4.0	4.0
17	25500001	26000000	2.0	4.0	4.0
17	26000001	26500000	2.0	4.0	4.0
17	26500001	27000000	2.0	4.0	4.0
17	27000001	27500000	2.0	4.0	4.0
17	27500001	28000000	2.0	4.0	3.0
17	28000001	28500000	2.0	3.0	3.0
17	29000001	29500000	2.0	3.0	3.0
17	29500001	30000000	2.0	3.0	3.0
17	30500001	31000000	2.0	3.0	3.0
17	31500001	32000000	2.0	3.0	3.0
17	32000001	32500000	2.0	3.0	3.0
17	32500001	33000000	2.0	3.0	3.0
17	33000001	33500000	2.0	3.0	3.0
17	33500001	34000000	2.0	3.0	3.0
17	35000001	35500000	2.0	3.0	3.0
17	35500001	36000000	2.0	3.0	3.0
17	36500001	37000000	2.0	3.0	3.0
17	37000001	37500000	2.0	3.0	3.0
17	37500001	38000000	2.0	3.0	3.0
17	38000001	38500000	2.0	3.0	3.0
17	38500001	39000000	2.0	3.0	3.0
17	39500001	40000000	2.0	3.0	3.0
17	40000001	40500000	2.0	3.0	3.0
17	40500001	41000000	2.0	3.0	3.0
17	41000001	41500000	2.0	3.0	3.0
17	41500001	42000000	2.0	3.0	3.0
17	42000001	42500000	2.0	3.0	3.0
17	42500001	43000000	2.0	3.0	3.0
17	43000001	43500000	2.0	3.0	3.0
17	45500001	46000000	2.0	3.0	3.0
17	46000001	46500000	2.0	3.0	3.0
17	46500001	47000000	2.0	3.0	3.0
17	47000001	47500000	2.0	3.0	3.0
17	47500001	48000000	2.0	3.0	3.0
17	48000001	48500000	2.0	3.0	3.0
17	48500001	49000000	2.0	3.0	3.0
17	49000001	49500000	2.0	3.0	3.0
17	49500001	50000000	2.0	3.0	3.0
17	50000001	50500000	2.0	3.0	3.0
17	50500001	51000000	2.0	3.0	3.0
17	51000001	51500000	2.0	3.0	3.0
17	51500001	52000000	2.0	3.0	3.0
17	52000001	52500000	2.0	3.0	3.0
17	52500001	53000000	2.0	3.0	3.0
17	53000001	53500000	2.0	3.0	3.0
17	53500001	54000000	2.0	3.0	3.0
17	54500001	55000000	2.0	3.0	3.0
17	55000001	55500000	2.0	3.0	3.0
17	55500001	56000000	2.0	3.0	3.0
17	56000001	56500000	2.0	3.0	3.0
17	56500001	57000000	2.0	3.0	3.0
17	57000001	57500000	2.0	3.0	3.0
17	57500001	58000000	2.0	3.0	3.0
17	58500001	59000000	2.0	3.0	3.0
17	59000001	59500000	2.0	3.0	3.0
17	59500001	60000000	2.0	3.0	3.0
17	60500001	61000000	2.0	3.0	3.0
17	61000001	61500000	2.0	3.0	3.0
17	61500001	62000000	2.0	3.0	3.0
17	63000001	63500000	2.0	3.0	3.0
17	63500001	64000000	2.0	3.0	3.0
17	64000001	64500000	2.0	3.0	3.0
17	65000001	65500000	2.0	3.0	3.0
17	65500001	66000000	2.0	3.0	3.0
17	66000001	66500000	2.0	3.0	3.0
17	66500001	67000000	2.0	3.0	3.0
17	67000001	67500000	2.0	3.0	3.0
17	67500001	68000000	2.0	3.0	3.0
17	69000001	69500000	2.0	3.0	3.0
17	69500001	70000000	2.0	3.0	3.0
17	70000001	70500000	2.0	3.0	3.0
17	70500001	71000000	2.0	3.0	3.0
17	71000001	71500000	2.0	3.0	3.0
17	71500001	72000000	2.0	3.0	3.0
17	72000001	72500000	2.0	3.0	3.0
17	72500001	73000000	2.0	3.0	3.0
17	73000001	73500000	2.0	3.0	3.0
17	73500001	74000000	2.0	3.0	3.0
17	74000001	74500000	2.0	3.0	3.0
17	74500001	75000000	2.0	3.0	3.0
17	75000001	75500000	2.0	3.0	3.0
17	75500001	76000000	2.0	3.0	3.0
17	76000001	76500000	2.0	3.0	3.0
17	76500001	77000000	2.0	3.0	3.0
17	78000001	78500000	2.0	3.0	3.0
17	78500001	79000000	2.0	3.0	3.0
17	79000001	79500000	2.0	3.0	3.0
17	80000001	80500000	2.0	3.0	3.0
17	80500001	81000000	2.0	3.0	3.0
18	1000001	1500000	2.0	4.0	4.0
18	2000001	2500000	2.0	4.0	4.0
18	2500001	3000000	2.0	4.0	4.0
18	3000001	3500000	2.0	4.0	4.0
18	3500001	4000000	2.0	4.0	4.0
18	4000001	4500000	2.0	4.0	4.0
18	4500001	5000000	2.0	4.0	4.0
18	5000001	5500000	2.0	4.0	4.0
18	5500001	6000000	2.0	4.0	4.0
18	6000001	6500000	2.0	4.0	4.0
18	6500001	7000000	2.0	4.0	4.0
18	7000001	7500000	2.0	4.0	4.0
18	7500001	8000000	2.0	4.0	4.0
18	8000001	8500000	2.0	4.0	4.0
18	8500001	9000000	2.0	4.0	4.0
18	9000001	9500000	2.0	4.0	4.0
18	9500001	10000000	2.0	4.0	4.0
18	10000001	10500000	2.0	4.0	4.0
18	10500001	11000000	2.0	4.0	4.0
18	11000001	11500000	2.0	4.0	4.0
18	12500001	13000000	2.0	4.0	4.0
18	13000001	13500000	2.0	4.0	4.0
18	19000001	19500000	2.0	4.0	4.0
18	19500001	20000000	2.0	4.0	4.0
18	20500001	21000000	2.0	4.0	4.0
18	21000001	21500000	2.0	4.0	4.0
18	21500001	22000000	2.0	4.0	4.0
18	22500001	23000000	2.0	4.0	4.0
18	23000001	23500000	2.0	4.0	4.0
18	23500001	24000000	2.0	4.0	4.0
18	24000001	24500000	2.0	4.0	4.0
18	24500001	25000000	2.0	4.0	4.0
18	25500001	26000000	2.0	4.0	4.0
18	26000001	26500000	2.0	4.0	4.0
18	26500001	27000000	2.0	4.0	4.0
18	27000001	27500000	2.0	4.0	4.0
18	27500001	28000000	2.0	4.0	4.0
18	28000001	28500000	2.0	4.0	4.0
18	28500001	29000000	2.0	4.0	4.0
18	29000001	29500000	2.0	4.0	4.0
18	29500001	30000000	2.0	4.0	4.0
18	30000001	30500000	2.0	4.0	4.0
18	30500001	31000000	2.0	4.0	4.0
18	31000001	31500000	2.0	4.0	4.0
18	31500001	32000000	2.0	4.0	4.0
18	32500001	33000000	2.0	4.0	4.0
18	33000001	33500000	2.0	4.0	4.0
18	33500001	34000000	2.0	4.0	4.0
